Category,Year,Avg_Price,Units_Sold,Dollar_Sales,YOY_Change,Guess_Unit_Sales
Foundation,2013,15.17,42400769.33,643219670.7,1.5,1
Foundation,2004,27.95,11058453.01,309083761.5,-2.02,1
Foundation,2012,24.31,38899439.68,945645378.7,11.23,1
Foundation,2013,20.58,15514396.1,319286271.8,0.4,1
Foundation,2018,8.9,68093349.74,606030812.7,0,1
Foundation,2005,8.16,87170456.51,711310925.1,-4.53,1
Foundation,2008,27.23,8700896.992,236925425.1,9.47,1
Foundation,2012,17.23,8633534.376,148755797.3,14.24,1
Foundation,2020,10.62,2293545.023,24357448.14,-6.34,1
Foundation,2007,17.55,23673325.02,415466854.1,8.1,1
Foundation,2011,20.98,12996913,272675234.8,14.94,1
Foundation,2001,19.65,592255.7445,11637825.38,-1.58,1
Foundation,2012,28.64,20803163.36,595802598.6,-2.65,1
Foundation,2010,38.65,15569682.55,601768230.6,-3.28,1
Foundation,2007,30.03,22764058.28,683604670,-0.91,1
Foundation,2001,38.22,12882945.75,492386186.6,-5.55,1
Foundation,2014,36.69,22357017.5,820278972,3.23,1
Foundation,2021,28.43,29273544.64,832246874,12.7,1
Foundation,2002,30.91,18769329.86,580159986,-3.29,1
Foundation,2020,30.85,14148815.93,436490971.3,13.27,1
Foundation,2023,30.72,6648478.125,204241248,-2.37,1
Foundation,2020,18.98,9976713.309,189358018.6,-8.76,1
Foundation,2017,5.85,145610152.3,851819391.2,14.09,1
Foundation,2002,25.1,23362267.7,586392919.2,7.43,1
Foundation,2005,25.89,899790.5079,23295576.25,6.03,1
Foundation,2017,5.66,134332214.9,760320336.5,0.42,1
Foundation,2022,24.78,22723588.18,563090515,6.85,1
Foundation,2006,16.68,46891534.45,782150794.6,-3.15,1
Foundation,2016,39.02,3090223.073,120580504.3,2.68,1
Foundation,2004,28.04,25397644.4,712149949.1,8.92,1
Foundation,2005,12.33,57192070.18,705178225.3,5.11,1
Foundation,2001,8.34,32718282.34,272870474.7,-7.21,1
Foundation,2019,6.66,25030240.75,166701403.4,7.12,1
Foundation,2024,24.91,28701026.73,714942575.8,10.38,1
Foundation,2014,27.61,35268512.24,973763623,8.75,1
Foundation,2014,5.28,8362141.178,44152105.42,9.38,1
Foundation,2001,28.52,4932867.672,140685386,7.47,1
Foundation,2003,7.03,13986112.98,98322374.23,-9,1
Foundation,2018,8.22,48531356.39,398927749.5,10.98,1
Foundation,2010,7.01,38202238.2,267797689.8,-3.67,1
Foundation,2008,11.54,1595157.281,18408115.02,-7.46,1
Foundation,2021,32.65,10375988.16,338776013.3,6.23,1
Foundation,2000,36.92,24347765.01,898919484.3,4.85,1
Foundation,2008,31,11949505.94,370434684,4.54,1
Foundation,2010,13.85,54910622.96,760512128,-0.79,1
Foundation,2007,12.78,33659644.08,430170251.3,7.41,1
Foundation,2001,27.76,30418798.34,844425841.8,6.1,1
Foundation,2012,15.53,25913784.22,402441068.9,3.99,1
Foundation,2019,30.82,26116324.59,804905123.9,6.24,1
Foundation,2014,35.67,16113155.34,574756250.8,7,1
Foundation,2018,7.21,106472326.6,767665474.9,-4.89,1
Foundation,2013,6.42,92595032.23,594460106.9,4.29,1
Foundation,2019,32.11,11305088.05,363006377.3,12.82,1
Foundation,2010,33.29,11892970.18,395916977.2,-4.9,1
Foundation,2006,23.23,12499385.85,290360733.2,-3.89,1
Foundation,2013,39.02,12453366.4,485930357.1,8.64,1
Foundation,2021,21.39,34415166.94,736140420.8,5.01,1
Foundation,2006,18.43,48217029.79,888639859.1,-0.67,1
Foundation,2001,13.06,32884444.43,429470844.2,-1.45,1
Foundation,2008,26.3,19715425.62,518515693.9,2.44,1
Foundation,2006,31.35,29717500.98,931643655.7,-1.52,1
Foundation,2006,15.01,30110643.79,451960763.3,-5.88,1
Foundation,2006,25.15,1231621.427,30975278.89,-0.04,1
Foundation,2024,29.4,22058620.6,648523445.5,3.33,1
Foundation,2014,7.23,97449014.7,704556376.3,6.79,1
Foundation,2003,5.99,153566782.6,919865027.7,10.96,1
Foundation,2011,11.27,39248386.56,442329316.5,13.54,1
Foundation,2004,12.03,32852709.87,395218099.7,5.35,1
Foundation,2020,32.69,10962394.48,358360675.6,10.22,1
Foundation,2006,9.19,30961301.19,284534357.9,1.21,1
Foundation,2014,9.07,32853943.4,297985266.6,6.03,1
Foundation,2015,10.73,29705264.19,318737484.8,11.37,1
Foundation,2002,9.31,34893229.9,324855970.4,4.79,1
Foundation,2019,9.29,43399852.41,403184628.9,14.12,1
Foundation,2022,22.6,19566382.45,442200243.4,2.82,1
Foundation,2004,27.61,28497574.98,786818045.2,3.66,1
Foundation,2005,11.5,78544925.69,903266645.4,7.33,1
Foundation,2014,6.21,119913689,744664009,14.19,1
Foundation,2023,30.32,9009200.379,273158955.5,-3.37,1
Foundation,2014,36.65,21058206.77,771783278.1,-3.72,1
Foundation,2018,29.54,15464232.32,456813422.6,-5.58,1
Foundation,2008,37.57,323741.7184,12162976.36,-3.53,1
Foundation,2010,15.28,18647424.02,284932639,-7.68,1
Foundation,2022,21.32,34288383.89,731028344.6,3.31,1
Foundation,2006,17.69,31727620.16,561261600.6,0.95,1
Foundation,2001,13.19,5757908.171,75946808.77,11.74,1
Foundation,2024,19.23,40919228.23,786876758.9,-4.98,1
Foundation,2023,30.54,16713234.31,510422175.9,12.97,1
Foundation,2001,33.94,25732509,873361355.6,2.19,1
Foundation,2003,30.64,25013232.51,766405444,-1.63,1
Foundation,2012,26.1,23387413.64,610411495.9,-0.06,1
Foundation,2013,7.22,32131348.43,231988335.7,-3.84,1
Foundation,2021,6.3,11149297.51,70240574.32,8.02,1
Foundation,2002,27.95,25867409.32,722994090.5,8.92,1
Foundation,2013,7.54,92072768.44,694228674,3.48,1
Foundation,2007,12.23,78024023.67,954233809.5,5.61,1
Foundation,2017,26.76,8213288.991,219787613.4,-1.6,1
Foundation,2019,34.26,21575581.87,739179434.7,9.12,1
Foundation,2022,10.32,33509358.09,345816575.5,6.33,1
Foundation,2010,39.75,19812765.32,787557421.5,7.29,1
Foundation,2018,21.64,37648220.34,814707488.1,6.01,1
Foundation,2021,34.88,7710026.144,268925711.9,-1.28,1
Foundation,2005,26.74,34161613.52,913481545.6,-2.02,1
Foundation,2024,24,35759309.18,858223420.2,-4.37,1
Foundation,2024,28.47,14117537.87,401926303.1,-7.59,1
Foundation,2018,36,9346837.369,336486145.3,-9.96,1
Foundation,2019,17.49,13806917.12,241482980.4,-9.99,1
Foundation,2000,31.09,1529797.82,47561414.23,-0.2,1
Foundation,2023,38.41,1031413.718,39616600.91,11.47,1
Foundation,2018,28.57,22743984.52,649795637.7,13.93,1
Foundation,2006,15.03,24181959.46,363454850.7,13.65,1
Foundation,2004,19.92,35800531.99,713146597.3,8.24,1
Foundation,2016,31.61,10819210.93,341995257.5,-9.74,1
Foundation,2003,10.05,5097889.351,51233787.98,12.04,1
Foundation,2006,11.58,75594362.08,875382712.9,-7.43,1
Foundation,2000,33.29,7903508.123,263107785.4,-5.06,1
Foundation,2012,22.1,42752323.48,944826349,-9.44,1
Foundation,2002,9.09,106687078.3,969785541.5,-3.74,1
Foundation,2024,25.21,30365435.29,765512623.7,9.08,1
Foundation,2015,27.97,14973431.76,418806886.2,0.63,1
Foundation,2007,14.92,52262914.05,779762677.6,10.63,1
Foundation,2020,37.22,26022894.8,968572144.5,-1.17,1
Foundation,2002,6.55,85253652.87,558411426.3,12.36,1
Foundation,2007,38.91,23042767.24,896594073.4,-1.47,1
Foundation,2017,14.8,21804651.89,322708848,-0.38,1
Foundation,2019,30.39,25432071.41,772880650,-5.14,1
Foundation,2015,26.62,29140475.45,775719456.4,11.63,1
Foundation,2022,38.12,8052439.906,306959009.2,14.14,1
Foundation,2009,8.79,87099792.9,765607179.6,8.08,1
Foundation,2021,26.16,25951434.39,678889523.6,-4.3,1
Foundation,2002,23.63,10839095.43,256127825.1,-5.24,1
Foundation,2012,33.03,19646855.66,648935642.5,7.8,1
Foundation,2017,5.24,79946162.54,418917891.7,7.01,1
Foundation,2012,23.8,38313270.13,911855829,0,1
Foundation,2006,33.12,4769749.882,157974116.1,13.61,1
Foundation,2004,37.29,10990219.3,409825277.6,-9.56,1
Foundation,2019,13.76,13534603.9,186236149.6,3.45,1
Foundation,2021,13.34,32473577.95,433197529.8,-9.33,1
Foundation,2022,23.42,26256158.18,614919224.6,-2.83,1
Foundation,2021,28.79,27254463.8,784656012.7,-0.62,1
Foundation,2009,20.9,46990071.01,982092484.2,-8.71,1
Foundation,2011,33.83,17147678.78,580105973.2,13.08,1
Foundation,2008,7.14,78177847.89,558189833.9,6.2,1
Foundation,2024,28.72,4116218.224,118217787.4,11.7,1
Foundation,2001,28.45,12177215.43,346441779.1,-7.93,1
Foundation,2003,25.49,26371577.88,672211520.2,8.27,1
Foundation,2012,21.05,5433689.691,114379168,11.17,1
Foundation,2020,27.67,30220099.64,836190157.1,4.89,1
Foundation,2005,27.19,21448209.88,583176826.6,2.06,1
Foundation,2001,37.46,6553989.856,245512460,4.35,1
Foundation,2011,11.79,24321706.85,286752923.8,13.15,1
Foundation,2007,24.13,7420906.411,179066471.7,12.48,1
Foundation,2011,23.29,11496011.37,267742104.9,7.88,1
Foundation,2015,15.53,39413971.38,612098975.5,-6.33,1
Foundation,2023,18.18,35078376.92,637724892.4,-7.82,1
Foundation,2010,6.75,123939188.9,836589524.9,-6.2,1
Foundation,2021,7.42,106690936.6,791646749.4,3.72,1
Foundation,2015,24.2,2864672.273,69325069.01,-7.22,1
Foundation,2017,39.54,720983.1866,28507675.2,-3.78,1
Foundation,2014,25.27,11318806.37,286026237,7.15,1
Foundation,2024,5.59,9223755.002,51560790.46,2.68,1
Foundation,2023,21.62,16196007.91,350157691.1,8.95,1
Foundation,2010,8.44,7334699.351,61904862.52,-2.7,1
Foundation,2010,11.06,60134166.58,665083882.4,13.55,1
Foundation,2018,39.53,1979258.918,78240105.04,-7.69,1
Foundation,2024,18.5,25850670.38,478237402,9.49,1
Foundation,2002,37.22,20468291.56,761829811.8,-7.91,1
Foundation,2001,20.94,23637271.91,494964473.7,-1.27,1
Foundation,2001,30.68,20513213.2,629345381.1,3.69,1
Foundation,2011,24.43,16919019.46,413331645.4,-7.47,1
Foundation,2007,18.54,3879580.604,71927424.4,13.5,1
Foundation,2003,21.52,37311270.65,802938544.4,3.61,1
Foundation,2017,16.65,13359467.09,222435127,13.25,1
Foundation,2015,39.55,11038300.26,436564775.1,9.22,1
Foundation,2010,20.88,32897844.37,686906990.4,-9.24,1
Foundation,2012,28.44,31164379.66,886314957.5,5.43,1
Foundation,2002,18.9,46015960.91,869701661.2,-6.89,1
Foundation,2013,13.07,35252375.24,460748544.4,-8.89,1
Foundation,2023,18.75,5317814.49,99709021.68,-9.18,1
Foundation,2018,19.84,35740414.38,709089821.2,-9.64,1
Foundation,2017,23.19,3567586.564,82732332.41,9.9,1
Foundation,2014,38.06,20003223.22,761322675.8,-0.66,1
Foundation,2008,5.45,22417278.77,122174169.3,8.76,1
Foundation,2021,26.93,15431665.58,415574754.1,-5.14,1
Foundation,2013,29.41,15220174.58,447625334.5,14.88,1
Foundation,2008,39.72,3767268.608,149635909.1,1.81,1
Foundation,2010,18.59,53204387.28,989069559.5,0.28,1
Foundation,2016,12.45,33958775.28,422786752.2,-3.12,1
Foundation,2004,17.71,46808740.63,828982796.6,12.75,1
Foundation,2017,6.77,73778544.09,499480743.5,3.77,1
Foundation,2000,33.84,20474989.06,692873629.9,-4.14,1
Foundation,2005,30.89,9704982.658,299786914.3,-9.45,1
Foundation,2008,5.14,86612743.31,445189500.6,8.66,1
Foundation,2006,28.67,19570767.96,561093917.3,2.47,1
Foundation,2015,11.85,28033973.27,332202583.3,-2.53,1
Foundation,2020,35.93,14067712.27,505452901.9,-9.12,1
Foundation,2000,25.96,23667246.63,614401722.5,8.79,1
Foundation,2022,12.07,42505389.92,513040056.3,-9.93,1
Foundation,2022,24.51,40205607.53,985439440.6,-9.97,1
Foundation,2000,25.96,8071553.771,209537535.9,12.36,1
Foundation,2003,33.51,8747300.343,293122034.5,4.38,1
Foundation,2021,12.17,78862149.27,959752356.6,-2.72,1
Foundation,2017,39.62,6853721.355,271544440.1,13.71,1
Foundation,2003,25.18,2000503.994,50372690.58,14.24,1
Foundation,2012,14.6,63539746.87,927680304.3,1.45,1
Foundation,2017,35.18,7970824.031,280413589.4,10.99,1
Foundation,2005,18.39,9577938.554,176138290,7.13,1
Foundation,2019,39,10130009.14,395070356.6,11.26,1
Foundation,2013,26.67,25736546.57,686393697.1,9.4,1
Foundation,2012,14.64,39356397.49,576177659.3,11.29,1
Foundation,2022,38.28,25900822.44,991483483,14.71,1
Foundation,2023,6.71,52621473.64,353090088.1,-9.58,1
Foundation,2015,20.82,37373139.67,778108767.9,0.39,1
Foundation,2019,28.53,27679418.15,789693799.7,1.48,1
Foundation,2003,14.32,21247064.9,304257969.4,2.89,1
Foundation,2021,7.65,3937244.265,30119918.63,-3.32,1
Foundation,2013,39.26,7884532.208,309546734.5,13.45,1
Foundation,2024,30.7,22917692.01,703573144.8,1.73,1
Foundation,2009,13.74,39522490.32,543039017,-8.95,1
Foundation,2007,13.64,13490544.89,184011032.3,-0.05,1
Foundation,2001,33.94,14029924.88,476175650.4,5.47,1
Foundation,2005,14.54,22799166.1,331499875.1,5.39,1
Foundation,2003,32.06,8016098.543,256996119.3,3.31,1
Foundation,2002,11.86,28122694.38,333535155.3,2.93,1
Foundation,2002,19.49,7887373.961,153724918.5,-9.63,1
Foundation,2007,35.41,7115413.99,251956809.4,-1.71,1
Foundation,2014,38.7,18303601.62,708349382.6,0.8,1
Foundation,2007,21.19,22799896.75,483129812.1,14.22,1
Foundation,2010,39.59,2916668.055,115470888.3,7.59,1
Foundation,2022,33.78,14511855.04,490210463.3,-2.54,1
Foundation,2014,14.37,5034203.205,72341500.06,4.12,1
Foundation,2012,19.2,39937409.02,766798253.1,4.59,1
Foundation,2020,17.56,6949845.979,122039295.4,-1.61,1
Foundation,2006,25.3,13711793.21,346908368.2,7.5,1
Foundation,2001,27.59,28327300.09,781550209.4,12.39,1
Foundation,2012,24.08,5009737.907,120634488.8,9.28,1
Foundation,2008,14.16,54169864.6,767045282.7,4.25,1
Foundation,2013,29.96,19955941.41,597880004.5,6.71,1
Foundation,2006,9.75,98446514.43,959853515.7,7.02,1
Foundation,2022,28.35,661520.1774,18754097.03,14.17,1
Foundation,2014,12.23,26822797.75,328042816.5,6.7,1
Foundation,2005,20.59,36959064.52,760987138.4,-1.73,1
Foundation,2001,7.43,75925784.23,564128576.8,11.66,1
Foundation,2020,28.52,32858480.92,937123875.7,4.39,1
Foundation,2023,32.76,29020700.5,950718148.3,8.48,1
Foundation,2012,30.39,4834739.72,146927740.1,0.28,1
Foundation,2007,13.17,43346584.66,570874520,7.83,1
Foundation,2007,38.27,18849502.73,721370469.3,-5.05,1
Foundation,2013,6.43,107808992.8,693211824,-1.33,1
Foundation,2018,12.12,52686705.26,638562867.7,9.64,1
Foundation,2000,18.25,49382944.22,901238732,3.33,1
Foundation,2012,33.57,9933007.873,333451074.3,11.98,1
Foundation,2022,27.82,29278802.98,814536298.8,-1.59,1
Foundation,2024,25.89,6190891.842,160282189.8,-8.54,1
Foundation,2001,33.92,7329245.106,248607994,-4.68,1
Foundation,2012,26.6,5959223.395,158515342.3,-2.54,1
Foundation,2005,35.98,15501618.99,557748251.2,2.43,1
Foundation,2006,24.64,22192266.57,546817448.3,-1.57,1
Foundation,2018,32.36,18967743.33,613796174.1,-6.28,1
Foundation,2012,18.35,13395573.98,245808782.6,1.39,1
Foundation,2006,9.94,65514435.88,651213492.6,12.58,1
Foundation,2007,19.06,48173158.2,918180395.3,8.03,1
Foundation,2010,24.62,25079476.35,617456707.8,10.94,1
Foundation,2005,13.85,13671925.54,189356168.7,-1.8,1
Foundation,2014,35.75,19479242.22,696382909.2,-3.97,1
Foundation,2001,35.54,7070565.208,251287887.5,10.97,1
Foundation,2008,26.67,26434594.16,705010626.3,-4.31,1
Foundation,2007,37.48,10236966.95,383681521.1,-4.5,1
Foundation,2017,19.4,16072665.54,311809711.4,7.75,1
Foundation,2002,19.21,31598271.26,607002790.9,4.86,1
Foundation,2008,7.08,122280071.1,865742903.1,-3.07,1
Foundation,2022,28.43,16395634.2,466127880.4,-6.25,1
Foundation,2001,27.87,7671626.889,213808241.4,1.13,1
Foundation,2016,30.64,7009719.7,214777811.6,-4.5,1
Foundation,2017,19.32,26827704.54,518311251.7,-8.62,1
Foundation,2017,38.29,18828336.22,720936994,-9.22,1
Foundation,2002,12.29,3556790.221,43712951.82,13.8,1
Foundation,2024,39.78,10767468.46,428329895.3,-3.76,1
Foundation,2004,22.48,10570532.94,237625580.5,-8.34,1
Foundation,2012,24.01,13380667.68,321269830.9,12.53,1
Foundation,2023,27.99,27050179.55,757134525.7,-3.64,1
Foundation,2003,9.07,75164084.77,681738248.9,4.53,1
Foundation,2003,19.2,14117017.61,271046738.1,-1.55,1
Foundation,2017,9.02,89871143.64,810637715.6,2.52,1
Foundation,2020,23.15,36691203.67,849401364.9,8.17,1
Foundation,2015,15.54,37590168.05,584151211.5,-4.35,1
Foundation,2021,26.74,10371365.52,277330314.1,-0.23,1
Foundation,2018,8.22,17892973.65,147080243.4,-5.15,1
Foundation,2011,10.71,57804102.14,619081933.9,5.46,1
Foundation,2008,37.23,2259138.908,84107741.54,4.36,1
Foundation,2022,11.02,74050862.92,816040509.4,4.22,1
Foundation,2021,22.43,23296244.31,522534759.9,-4.04,1
Foundation,2004,25.8,4379101.062,112980807.4,-0.85,1
Foundation,2006,33.18,5666969.888,188030060.9,-4.67,1
Foundation,2024,39.65,23167558.02,918593675.3,13.01,1
Foundation,2011,11.71,43725327.21,512023581.6,-2.16,1
Foundation,2001,26.03,26944659.87,701369496.3,-9.11,1
Foundation,2005,25.96,13203218.35,342755548.4,2.94,1
Foundation,2000,13.9,18659868.12,259372166.9,9.78,1
Foundation,2000,22.66,1771058.741,40132191.07,5.22,1
Foundation,2006,23.77,10366584.25,246413707.6,-0.2,1
Foundation,2019,10.97,21707131.95,238127237.5,-5.59,1
Foundation,2010,25.01,3186658.525,79698329.7,-6.09,1
Foundation,2024,8.79,34626289.27,304365082.7,-4.89,1
Foundation,2005,15.55,58598845.9,911212053.8,14.54,1
Foundation,2000,5.34,62182545.3,332054791.9,2.6,1
Foundation,2004,22.81,5583905.559,127368885.8,11.7,1
Foundation,2016,27.44,13302484.66,365020179.1,-6.06,1
Foundation,2008,31.42,6231181.639,195783727.1,6.18,1
Foundation,2017,33.82,7796879.654,263690469.9,13.27,1
Foundation,2013,38.41,11022499.89,423374220.7,6.3,1
Foundation,2007,9.02,48600971.15,438380759.8,-1.02,1
Foundation,2004,13.65,36904592.82,503747692,0.82,1
Foundation,2003,17.98,24787550.8,445680163.4,7.78,1
Foundation,2023,9.27,30808824.28,285597801.1,14.75,1
Foundation,2021,36.6,6401992.388,234312921.4,5.8,1
Foundation,2022,15.82,47274678.97,747885421.3,4.63,1
Foundation,2004,6.46,73947727.07,477702316.9,-4.53,1
Foundation,2012,18.23,28190194.66,513907248.6,-9.6,1
Foundation,2018,28.11,29261705.68,822546546.8,12.18,1
Foundation,2008,22.12,28491220.91,630225806.5,13.83,1
Foundation,2013,19.2,5931028.797,113875752.9,11.94,1
Foundation,2009,12.95,57164599.1,740281558.3,11.62,1
Foundation,2021,13.45,73495455.93,988513882.3,-7.01,1
Foundation,2008,7.89,21603136.69,170448748.5,-1.16,1
Foundation,2023,19.47,25383422.61,494215238.3,8.85,1
Foundation,2003,12.95,9747540.757,126230652.8,9.42,1
Foundation,2009,12.65,21847665.53,276372969,-9.53,1
Foundation,2021,20.6,45671342.28,940829651,-0.77,1
Foundation,2008,32.75,10447205.14,342145968.3,-9.43,1
Foundation,2003,15.68,42145830.88,660846628.2,5.27,1
Foundation,2021,25.28,26876415.07,679435772.9,12.49,1
Eyeshadow,2021,10.36,37857240.45,392201011.1,-9.66,1
Eyeshadow,2007,22.81,11714618.5,267210448,-1.75,1
Eyeshadow,2007,39.22,8662015.818,339724260.4,-3.39,1
Eyeshadow,2012,34.81,6245296.286,217398763.7,2.75,1
Eyeshadow,2017,27.05,33496945.48,906092375.3,7.03,1
Eyeshadow,2013,10.91,23817728.99,259851423.3,-1.82,1
Eyeshadow,2014,29.39,32387646.96,951872944.3,-8.74,1
Eyeshadow,2000,17.31,6244110.173,108085547.1,-2.28,1
Eyeshadow,2000,30.32,2871699.057,87069915.4,-0.28,1
Eyeshadow,2008,12.62,20676818.05,260941443.8,4.41,1
Eyeshadow,2001,9.5,23331313.31,221647476.4,-2.62,1
Eyeshadow,2008,17.43,16855172.28,293785652.8,8.73,1
Eyeshadow,2018,34.54,15531440.7,536455961.9,-7.49,1
Eyeshadow,2003,37.97,14829549.69,563078001.6,-3.34,1
Eyeshadow,2005,26.18,16715907.32,437622453.6,-0.54,1
Eyeshadow,2018,29.98,8449391.298,253312751.1,3.43,1
Eyeshadow,2017,27.12,20485066.43,555555001.5,2.86,1
Eyeshadow,2004,13.52,33896897.32,458286051.7,-5.19,1
Eyeshadow,2018,13.19,9798111.941,129237096.5,-1.82,1
Eyeshadow,2005,29.44,13695036.81,403181883.6,-8.38,1
Eyeshadow,2019,14.42,38249517.43,551558041.3,11.5,1
Eyeshadow,2001,12.7,29226128.77,371171835.4,14.01,1
Eyeshadow,2016,14.57,32400848.63,472080364.6,8.41,1
Eyeshadow,2021,30.11,14979553.96,451034369.8,2.46,1
Eyeshadow,2024,26.4,2424284.583,64001112.98,-4.88,1
Eyeshadow,2019,29.7,24979931.69,741903971.2,1,1
Eyeshadow,2006,7.87,87643998.91,689758271.4,8.34,1
Eyeshadow,2020,14.59,24664239.46,359851253.7,13.52,1
Eyeshadow,2010,36.26,8013383.745,290565294.6,-3.93,1
Eyeshadow,2023,15.79,12966529.76,204741504.9,0.63,1
Eyeshadow,2004,12.92,41305761.32,533670436.3,12.17,1
Eyeshadow,2003,16.28,47637815.92,775543643.2,-2.25,1
Eyeshadow,2023,23.23,37913486.47,880730290.7,-0.54,1
Eyeshadow,2002,29.48,26332873.51,776293111,9.89,1
Eyeshadow,2008,11.24,35819855.46,402615175.4,-6.46,1
Eyeshadow,2002,9.49,56292590.35,534216682.4,8.09,1
Eyeshadow,2021,18.62,5319869.488,99055969.86,10.97,1
Eyeshadow,2022,15.42,43623123.99,672668571.9,11.17,1
Eyeshadow,2004,29.65,10786412.29,319817124.5,7.81,1
Eyeshadow,2002,23.23,39952074.14,928086682.3,3.81,1
Eyeshadow,2015,27.74,18022361.81,499940316.7,8.25,1
Eyeshadow,2000,39.21,25197033.89,987975699,2.51,1
Eyeshadow,2001,39.64,14058043.11,557260828.7,3.34,1
Eyeshadow,2002,34.35,5355531.095,183962493.1,1.85,1
Eyeshadow,2004,25.91,27504595.97,712644081.6,0.86,1
Eyeshadow,2013,29,2940281.209,85268155.07,-6.42,1
