Category,Year,Units sold,Avg Price USD,Dollar Sales UD
Eye Health,2000,47.16,200708809.9,-18.17
Eye Health,2006,30.56,168638759,36.1
Eye Health,2006,13.16,40603508.68,6.73
Eye Health,2002,11.13,45014583.81,29.23
Eye Health,2008,41.26,227214075.1,-31.96
Eye Health,2003,44.25,242127592.5,19.2
Eye Health,2000,20.31,86421040.38,-6.25
Eye Health,2008,48.02,208323437.3,-44.93
Eye Health,2025,30.39,131478232.4,-15.57
Eye Health,2000,16.11,32651957.43,-32.06
Eye Health,2000,32.98,80434328.36,37.18
Eye Health,2019,3.8,11632130.6,-24.14
Eye Health,2003,21.23,26869600.89,-32.56
Eye Health,2010,44.8,138286310.4,22.26
Eye Health,2019,30.21,136042427.3,-16.09
Eye Health,2014,11.75,51625646,-30.81
Eye Health,2010,33.55,177314937.3,48.54
Eye Health,2018,39.94,154267011.9,-44.04
Eye Health,2010,57.29,109859590.5,-2.37
Eye Health,2015,34.61,205912575.7,-39.46
Eye Health,2024,19.81,90211966.6,-46.11
Eye Health,2022,21.93,58491103.89,48.99
Eye Health,2012,29.28,129968854.6,1.2
Eye Health,2003,42.31,3083087.39,29.09
Eye Health,2016,38.72,189886829.4,49.2
Eye Health,2005,56.09,136465119,-40.88
Eye Health,2014,25.71,58388181.3,-11.57
Eye Health,2006,25.44,654215.04,-1.43
Eye Health,2023,20.73,27678281.4,9.75
Eye Health,2006,47.66,216798191,-22.75
Eye Health,2000,24.24,117576265.4,42.06
Eye Health,2004,47.79,53287570.44,-11.14
Eye Health,2024,54.28,313945749.6,-11.69
Eye Health,2000,47.75,87693830,-25.8
Eye Health,2019,23.68,54890974.08,43.2
Eye Health,2011,36.9,130701681.9,-7.06
Eye Health,2008,54.89,19316120.34,-0.24
Eye Health,2008,8.75,33196765,-41.05
Eye Health,2018,36.35,163102668.1,-14.76
Eye Health,2015,39.71,200551542.8,-18.75
Eye Health,2016,25.39,79965678.05,-1.54
Eye Health,2025,41.36,238478120.3,-4.79
Eye Health,2009,50.1,64224893.4,22.25
Eye Health,2002,5.49,15999188.58,18.02
Eye Health,2001,37.97,155720779.4,28.18
Eye Health,2020,35.76,10035078.48,18.1
Eye Health,2021,22.42,19047180.04,20.6
Eye Health,2019,44.93,216269297,-6.3
Eye Health,2006,43.62,107040164.9,48.37
Eye Health,2003,40.16,98817696,49.38
Eye Health,2024,18.74,85549805.34,-28.49
Eye Health,2020,4.68,27115657.92,25.53
Eye Health,2000,42.7,219736890.1,46.59
Eye Health,2009,31.65,43562332.05,4.01
Eye Health,2015,52.44,24029738.52,-19.41
Eye Health,2007,19.77,111332955.9,-13.23
Eye Health,2017,8.09,257464.25,-25.55
Eye Health,2000,22.84,120535587.6,3.44
Eye Health,2015,32.59,109980853.8,36.33
Eye Health,2020,46.95,246449658.3,28.88
Eye Health,2019,36.9,133390548,25.41
Eye Health,2019,8.38,28341956.1,-16.05
Eye Health,2000,13.56,65853950.16,-49.43
Eye Health,2020,59.84,193574620.8,31.84
Eye Health,2002,36.61,45648533.07,6.42
Eye Health,2013,48.52,241322274.3,-23.21
Eye Health,2007,26.98,29594577.84,15.81
Eye Health,2000,19.54,30104379.16,-9.56
Eye Health,2024,38.04,127289752.3,-22.68
Eye Health,2007,32.51,176747279.6,46.49
Eye Health,2006,21.2,46227893.2,14.76
Eye Health,2011,6.77,40536925.33,31.44
Eye Health,2016,6.79,14154461.16,-36.67
Eye Health,2010,17.24,77186876.28,41.88
Eye Health,2003,51.28,176762211.3,-24.18
Eye Health,2000,56.51,83345412.29,-25.92
Eye Health,2006,36.28,165072077.2,-45.04
Eye Health,2005,40.73,201137732.9,-47.66
Eye Health,2014,58.36,140161286.1,-31.91
Eye Health,2016,16.93,27963433.37,47.77
Eye Health,2018,47.94,236629395.1,-27.38
Eye Health,2016,14.76,45680635.44,42.7
Eye Health,2025,36.53,211111911.1,5.48
Eye Health,2016,53.01,298949523.9,-24.61
Eye Health,2024,59.23,316633984.7,-1.52
Eye Health,2000,53.29,157684310.7,-23.46
Eye Health,2016,20.28,89372236.2,1.19
Eye Health,2022,24.54,30952498.32,-30.92
Eye Health,2006,48.23,229835145.5,12.7
Eye Health,2006,26.38,104422011.6,15.95
Eye Health,2009,18.14,6305173.76,-19.09
Eye Health,2024,10.01,3010597.59,-37.33
Eye Health,2006,43.5,16065985.5,-1.26
Eye Health,2019,42.19,55636374.9,38.54
Eye Health,2010,17.75,56113501,-26.78
Eye Health,2007,51.02,192800039.2,-20.71
Eye Health,2000,41.68,88358557.36,15.45
Eye Health,2021,22.24,67830776.8,38.17
Eye Health,2009,29.45,128370576.9,-5.05
Eye Health,2003,31.75,82557048.5,15.32
Eye Health,2008,30.12,88315243.56,-14.93
Eye Health,2020,3.56,15055731.28,20.15
Eye Health,2011,51.37,121917602.5,33.66
Eye Health,2005,39.12,10707300.48,-9.18
Eye Health,2022,27.22,1858418.28,26.05
Eye Health,2016,57.3,76512002.4,-47.03
Eye Health,2016,54.14,119739001.7,-30.2
Eye Health,2023,49.01,252272897.8,49.92
Eye Health,2005,19.09,89812837.54,-34.22
Eye Health,2006,27.94,131610895,-42.07
Eye Health,2004,26.56,56606690.56,-18.17
Eye Health,2005,52.64,125044951.4,-34.03
Eye Health,2021,34.89,22716669.66,-25.1
Eye Health,2021,7.56,28228352.04,-6.65
Eye Health,2005,34.87,87177231.68,46.43
Eye Health,2001,48.58,269035942.8,17.22
Eye Health,2017,6.57,20081566.35,-26.28
Eye Health,2008,45.25,261338479,-1.18
Eye Health,2023,26.21,86313435.29,-24.91
Eye Health,2003,14.23,13363208.01,18.83
Eye Health,2010,29.77,171382526,29.1
Eye Health,2016,37.66,104829622.8,14.56
Eye Health,2013,3.55,18340418.25,-34.18
Eye Health,2009,3.91,376208.47,-20.95
Eye Health,2001,31.82,182001172.2,-26.74
Eye Health,2012,33.85,177339946.9,-19.44
Eye Health,2022,4.39,12184181.6,-20.59
Eye Health,2023,31.14,11725424.46,10.61
Eye Health,2012,30.92,181271963,-20.37
Eye Health,2020,42.1,206346119.3,-39.33
Eye Health,2001,3.41,18098101.01,-40.11
Eye Health,2011,5.52,29709628.08,-35.85
Eye Health,2001,53.74,158979740.6,-48.22
Eye Health,2003,46.99,247061014.6,27.34
Eye Health,2014,4.4,3224738,-21.96
Eye Health,2015,54.26,12136985.32,-15.75
Eye Health,2016,8.11,45139221.92,-22.3
Eye Health,2008,47.53,154207995.6,28.95
Eye Health,2001,52.97,307614852.8,-9.43
Eye Health,2000,17.01,32348869.56,-4.59
Eye Health,2013,24.88,34379582.08,-25.49
Eye Health,2019,4.07,22364641.86,31.56
Eye Health,2004,26.11,131314553,21.13
Eye Health,2005,56.3,83142714,-9.59
Eye Health,2023,37.82,51195421.2,49.98
Eye Health,2000,14.46,86199559.32,-16.06
Eye Health,2012,8.29,5852424.98,-41.53
Eye Health,2006,47.33,189674454.4,-32.41
Eye Health,2019,8.36,22588042.84,-11.17
Eye Health,2004,8.45,13887710.2,-27.34
Eye Health,2013,7.37,1172707.03,-13.56
Eye Health,2014,25.16,23131273.72,-33.31
Eye Health,2018,56.6,239510597.6,7.29
Eye Health,2023,9.19,22664185.01,0.04
Eye Health,2013,9.88,19997021.2,19.4
Eye Health,2010,58.71,303832939.1,37.01
Eye Health,2010,13.44,24442884.48,24.94
Eye Health,2000,15.95,67771310.75,-35.57
Eye Health,2009,45.2,235658878.4,14.92
Eye Health,2003,31.86,38095002,-3.57
Eye Health,2019,56.84,117423368.7,-18.01
Eye Health,2001,54.21,23599456.14,-22.99
Eye Health,2012,11.64,31838403.12,24.31
Eye Health,2013,56.8,36833948,-49.27
Eye Health,2023,18.81,88889062.68,-38.68
Eye Health,2010,8.33,31166386.79,-1.04
Eye Health,2013,37.64,106353476.2,-33.71
Eye Health,2021,59.18,354645618.8,-27.13
Eye Health,2009,28.85,131396834.6,48.83
Eye Health,2005,5.97,18034134.21,-47.62
Eye Health,2024,29.46,138458906.7,-39.77
Eye Health,2023,20.93,15880909.59,-37.98
Eye Health,2022,30.11,54264091.45,-16.15
Eye Health,2006,59.55,76794727.2,-20.14
Eye Health,2017,4.8,17585976,-19.12
Eye Health,2017,6,4575366,-14.98
Eye Health,2024,7.33,28811547.22,43.86
Eye Health,2012,51.72,56195228.16,34.92
Eye Health,2012,17.21,86157803.44,-22.01
Eye Health,2023,55.82,317595872.3,-37.69
Eye Health,2006,53.45,127246277,25.57
Eye Health,2022,36.78,61497778.32,5.38
Eye Health,2009,41.86,83050867.9,-23.2
Eye Health,2004,40.76,19520412.36,-3.47
Eye Health,2007,30.9,26788971.3,-0.05
Eye Health,2001,9.18,52013705.58,10.55
Eye Health,2006,27.73,93429025.2,-48.31
Eye Health,2002,11.87,26438015.39,-39.23
Eye Health,2009,8.11,10359081.42,47.03
Eye Health,2001,15.78,41557134.96,3.22
Eye Health,2018,41.1,242923646.1,-32.78
Eye Health,2024,9.5,19320910,42.56
Eye Health,2003,42.44,103389229.9,29.52
Eye Health,2019,47.2,64903256.8,-47.23
Eye Health,2014,56.37,51065583,-22.73
Eye Health,2023,11.3,2527911.7,-48.9
Eye Health,2013,41.51,93744814.17,-24.08
Eye Health,2013,29.56,125180303.7,-0.99
Eye Health,2024,37.68,106016862.5,-14.89
Eye Health,2011,29.65,105248397.5,-28.45
Eye Health,2011,18.09,88397599.05,27.59
Eye Health,2006,36.92,211615767,20.18
Eye Health,2021,6.78,32518100.4,-17.74
Eye Health,2005,23.92,88436976.16,15.77
Eye Health,2016,55.95,92770527.15,-34.51
Eye Health,2011,53.82,189959412.2,5.36
Eye Health,2009,48.83,44087337.42,-38.61
Eye Health,2011,14.33,82184484.55,-35.82
Eye Health,2000,29.58,83497743.66,-2.89
Eye Health,2022,38.01,135892401.8,24.94
Eye Health,2016,20.74,51768595.5,48.63
Eye Health,2015,56.13,38932553.82,-15.91
Eye Health,2010,22.67,42744148.98,-21.08
Eye Health,2000,56.22,119975616.4,-47.56
Eye Health,2004,4.29,25118846.61,-11.52
Eye Health,2011,6.29,1626531.1,-16.6
Eye Health,2000,40.02,28509687.72,-28.47
Eye Health,2006,44.51,227851630.6,-3.62
Eye Health,2020,38.75,29264775,-0.68
Eye Health,2012,7.44,5078320.8,-43.11
Eye Health,2000,58.13,93220407.02,-27.2
Eye Health,2024,20.88,55550634.48,24.4
Eye Health,2023,14.83,58130322.57,49.84
Eye Health,2023,12.98,10343411.54,-33.45
Eye Health,2007,42.33,137766540.7,-11.64
Eye Health,2020,33.61,39848654.59,21.6
Eye Health,2010,22.17,125585334.8,16.29
Eye Health,2019,49.86,288734772.6,-23.01
Eye Health,2010,32.59,139444821,-22.74
Eye Health,2006,18.11,31547402.68,21.85
Eye Health,2022,54.99,312428104.6,33.87
Eye Health,2009,52.65,78189409.35,-45.42
Eye Health,2012,46.21,93751541.15,-18.9
Eye Health,2012,14.05,41642865.25,23.5
Eye Health,2019,40.76,195628353.7,-18.26
Eye Health,2017,50.73,133219516.5,-44.28
Eye Health,2022,39.29,140540958.6,23.94
Eye Health,2010,12.47,23725022.96,-49.73
Eye Health,2004,48.96,56091072.96,-30.18
Eye Health,2004,6.64,2932834.88,-36.42
Eye Health,2018,9.49,24649534.78,-44.6
Eye Health,2017,18.26,100179345,-36.65
Eye Health,2022,56.4,2733256.8,-16.44
Eye Health,2015,48.6,56017818,3.67
Eye Health,2011,38.71,185037903.3,25.89
Eye Health,2004,12.32,25333554.4,-5.39
Eye Health,2011,12.01,33280778.89,-12.61
Eye Health,2007,51.77,224913004.8,45.17
Eye Health,2012,42.39,253034981.5,49.82
Eye Health,2004,10.05,8117656.35,-1.41
Eye Health,2024,55.88,54905676.32,-32.55
Eye Health,2003,11.61,23464483.38,-40.15
Eye Health,2011,48.43,212594720.8,-15.57
Eye Health,2010,51.99,185594733.8,-31.87
Eye Health,2019,19.8,6415279.2,30.12
Eye Health,2009,42.48,197586799.2,2.13
Eye Health,2016,56.43,117060423.5,11.96
Eye Health,2010,7.65,11128852.8,10.87
Eye Health,2009,15.79,82244315.07,-27.33
Eye Health,2018,59.89,115434980.5,-45.49
Eye Health,2003,55.48,153771474.9,48.69
Eye Health,2002,5.61,393109.53,-46.47
Eye Health,2002,3.11,17216608.57,-26.24
Eye Health,2001,27.13,99592900.63,31.31
Eye Health,2025,58.38,325295344.9,-46.18
Eye Health,2003,16.34,31236949.24,12.68
Eye Health,2012,14.53,44013898.22,-29.77
Facial Moisturizer,2004,19,84658224,49.69
Facial Moisturizer,2015,18.91,99011625.4,-4.73
Facial Moisturizer,2011,16.56,68174307.36,16.6
Facial Moisturizer,2016,9.45,22583326.5,-31.05
Facial Moisturizer,2017,58.98,260584964.2,-40.41
Facial Moisturizer,2010,53.89,129354699.8,45.44
Facial Moisturizer,2022,29.36,116795254.4,43.57
Facial Moisturizer,2004,52.88,98015935.52,-49.19
Facial Moisturizer,2002,51,63826755,-48.69
Facial Moisturizer,2015,55.66,241075705.2,-20.29
Facial Moisturizer,2010,51.33,214037271.2,43.8
Facial Moisturizer,2013,43.9,79763753.8,44.03
Facial Moisturizer,2004,4.32,17736922.08,10.63
Facial Moisturizer,2019,31,144195353,11.51
Facial Moisturizer,2005,59.5,326306211,30.04
Facial Moisturizer,2007,42.65,1858900.25,-9.91
Facial Moisturizer,2007,37.43,170141284,-33.78
Facial Moisturizer,2013,6.47,21897216.81,0.25
Facial Moisturizer,2012,23.71,59623631.84,2.86
Facial Moisturizer,2023,18.69,4423194.09,16.7
Facial Moisturizer,2008,17.99,21240469.18,18.06
Facial Moisturizer,2023,26.1,137097662.4,-18.34
Facial Moisturizer,2020,3.75,1647562.5,24.3
Facial Moisturizer,2013,55.76,208235831.5,-38.57
Facial Moisturizer,2008,40.14,233759103.3,-38.45
Facial Moisturizer,2024,49.23,191054245.5,-48.45
Facial Moisturizer,2015,40.74,90122624.34,-12.37
Facial Moisturizer,2002,30.68,63172727.8,1.93
Facial Moisturizer,2022,47.07,135395490,39.74
Facial Moisturizer,2013,21.51,84227588.91,-36.56
Facial Moisturizer,2000,11.83,33105001.02,35.14
Facial Moisturizer,2020,30.9,184310805.9,15.91
Facial Moisturizer,2024,55.89,217824456.4,-5.58
Facial Moisturizer,2008,49.85,23740813.25,18.56
Facial Moisturizer,2016,39.01,216908590.3,24.69
Facial Moisturizer,2015,41.28,187248763.2,-38.74
Facial Moisturizer,2010,37.43,111923972,-26.71
Facial Moisturizer,2022,18.55,90676703.6,-30.35
Facial Moisturizer,2020,32.77,156411406.6,32.89
Facial Moisturizer,2016,50.05,170258688.6,7.03
Facial Moisturizer,2006,14.32,50553466.4,-47.77
Facial Moisturizer,2003,31.82,176961934.3,-36.15
Facial Moisturizer,2004,49.06,98428243.98,31.11
Facial Moisturizer,2022,14.24,61299027.68,5.8
Facial Moisturizer,2020,49.19,150131815.2,-27.92
Facial Moisturizer,2013,35.27,205244453.7,26.46
Facial Moisturizer,2014,39.68,169353684.5,44.5
Facial Moisturizer,2004,40.27,220998820.3,-17.08
Facial Moisturizer,2007,34.02,127834980.8,-39.43
Facial Moisturizer,2014,20.22,16589397.9,29.81
Facial Moisturizer,2017,33.02,121938237.2,20.04
Facial Moisturizer,2009,28.91,111498064.3,40.05
Facial Moisturizer,2014,7.3,25793914.9,-9.51
Facial Moisturizer,2021,7.84,3275214.88,4.33
Facial Moisturizer,2010,12.53,37172400.16,-42.9
Facial Moisturizer,2010,6.61,29359650.22,2.68
Facial Moisturizer,2014,22.91,59024109.77,-11.69
Facial Moisturizer,2010,56.82,22061160.48,5.85
Facial Moisturizer,2024,47.25,41323101.75,23.29
Facial Moisturizer,2020,56.03,65040184.3,-37.33
Facial Moisturizer,2019,7.63,3030437.62,47.21
Facial Moisturizer,2008,53.88,40002505.56,-0.05
Facial Moisturizer,2024,47.05,12980012.85,36.66
Facial Moisturizer,2014,32.54,110508378.1,-6.05
Facial Moisturizer,2016,59.52,171231957.1,26.87
Facial Moisturizer,2017,27.25,91290579.25,-12.39
Facial Moisturizer,2025,39.78,90870567.84,18.47
Facial Moisturizer,2013,59.63,343856454.6,2.85
Facial Moisturizer,2009,22.57,109424821.9,-9.02
Facial Moisturizer,2009,5.51,24283550.78,-33.15
Facial Moisturizer,2016,9.99,38859931.17,9.49
Facial Moisturizer,2011,50.44,252457496.2,-2.17
Facial Moisturizer,2001,9.39,18578556.33,7.3
Facial Moisturizer,2023,59.57,201450787.9,17.35
Facial Moisturizer,2015,32,48200512,28.56
Facial Moisturizer,2021,30.01,66606774.86,32.08
Facial Moisturizer,2013,4.98,19964790.12,32.57
Facial Moisturizer,2012,51.44,45470696.64,-10.85
Facial Moisturizer,2011,24.64,13807812.48,19.17
Facial Moisturizer,2014,19.37,63925242.03,3.79
Facial Moisturizer,2025,48.78,40727495.16,26.31
Facial Moisturizer,2003,19.39,104101943.3,-26.29
Facial Moisturizer,2022,29.26,138105093.3,-45.4
Facial Moisturizer,2024,56.75,283321424,-28.14
Facial Moisturizer,2010,28.18,132984350.7,-34.76
Facial Moisturizer,2022,51.96,93874261.44,-0.45
Facial Moisturizer,2023,57.87,258143486.8,21.44
Facial Moisturizer,2007,26.71,136736583.1,-40.93
Facial Moisturizer,2001,31.08,68324251.8,23.13
Facial Moisturizer,2003,20.61,113524125.7,-35.73
Facial Moisturizer,2020,39.75,45562801.5,-8.15
Facial Moisturizer,2007,29.99,83750523.85,-8.88
Facial Moisturizer,2019,55.04,222105884.2,5.45
Facial Moisturizer,2013,37.06,29587703.38,-41.12
Facial Moisturizer,2002,43.51,217137003.1,-6.34
Facial Moisturizer,2005,15.41,66500267.77,18.44
Facial Moisturizer,2015,25.63,139592949.2,22.3
Facial Moisturizer,2008,40.83,8740478.1,-23.23
Facial Moisturizer,2025,11.9,9921529.8,34.49
Facial Moisturizer,2025,52.3,85885647.9,47.95
Facial Moisturizer,2013,17.03,40589863.99,14.3
Facial Moisturizer,2024,41.01,138800600.6,-14.88
Facial Moisturizer,2004,27.02,47230689.8,21.27
Facial Moisturizer,2011,36.82,134184009.7,43.9
Facial Moisturizer,2003,7.84,20082481.44,-7.77
Facial Moisturizer,2015,29.53,20110491.07,47.05
Facial Moisturizer,2015,19.47,66391921.2,-10.6
Facial Moisturizer,2006,39.91,56217106.27,-12.22
Facial Moisturizer,2004,23.19,63974137.05,27.86
Facial Moisturizer,2005,7.43,11682285.59,7.06
Facial Moisturizer,2007,46.98,76087257.66,29.93
Facial Moisturizer,2022,56.7,111758648.4,29.48
Facial Moisturizer,2014,3.61,13412752.84,19.62
Facial Moisturizer,2018,7.01,12954893.59,23.59
Facial Moisturizer,2023,9.9,30810809.7,-16.8
Facial Moisturizer,2017,54.41,5078085.3,-47.04
Facial Moisturizer,2003,50.23,179748557.3,37.51
Facial Moisturizer,2013,18.65,56471248.85,20.77
Facial Moisturizer,2003,59.09,69779144.64,5.78
Facial Moisturizer,2025,30.82,145548066.4,38.34
Facial Moisturizer,2025,53.61,76116871.86,44.2
Facial Moisturizer,2008,48.45,167644412.9,-4.2
Facial Moisturizer,2004,40.63,76504949.21,-48.69
Facial Moisturizer,2013,18.11,75436661.7,-13.28
Facial Moisturizer,2015,39.71,118833882.5,12.57
Facial Moisturizer,2020,30.36,4011922.2,-45.42
Facial Moisturizer,2010,38.09,224093944.8,35.65
Facial Moisturizer,2022,24.75,139819952.3,11.95
Facial Moisturizer,2011,4.38,13979856.24,-12.56
Facial Moisturizer,2012,22.69,4474785.66,26.3
Facial Moisturizer,2005,47.85,89272883.7,41.19
Facial Moisturizer,2013,39.22,138721336.1,5.14
Facial Moisturizer,2025,12.4,57014914.8,-40.01
Facial Moisturizer,2024,22.58,121121378,47.3
Facial Moisturizer,2010,11.81,10327667.85,-31.31
Facial Moisturizer,2018,47.01,217021477,-44.94
Facial Moisturizer,2017,48,181561776,-36.03
Facial Moisturizer,2018,11.32,53424977.72,27.72
Facial Moisturizer,2017,11.63,58094745.87,-16.72
Facial Moisturizer,2001,58.52,320818753.6,49.32
Facial Moisturizer,2012,23.76,139753445,-27.34
Facial Moisturizer,2018,45.92,143451095.2,48.69
Facial Moisturizer,2021,35.93,172134521.9,16.28
Facial Moisturizer,2015,42.43,148227932.1,34.31
Facial Moisturizer,2023,22.36,96595893.16,-26.38
Facial Moisturizer,2023,26.92,83189476.16,-18.96
Facial Moisturizer,2009,44.22,222831699.4,-17.27
Facial Moisturizer,2008,42.9,65089295.7,-44.26
Facial Moisturizer,2011,53.88,194574527.2,-23.44
Facial Moisturizer,2018,14.41,71550996.11,-17.94
Facial Moisturizer,2006,32.86,156035019.9,28.2
Facial Moisturizer,2003,39.69,52621954.56,-49.82
Facial Moisturizer,2023,25.55,137164970.6,47.21
Facial Moisturizer,2022,57.23,122541791.7,31.98
Facial Moisturizer,2012,35.66,114293117.1,-5.28
Facial Moisturizer,2000,51.23,287321764.4,-42.95
Facial Moisturizer,2002,21.32,115664816.3,-20.06
Facial Moisturizer,2010,55.92,291541995.6,13.58
Facial Moisturizer,2002,54.16,20018727.52,-30.37
Facial Moisturizer,2011,51.54,10548227.94,-30.76
Facial Moisturizer,2010,23.33,13089553.13,-5.41
Facial Moisturizer,2010,28.35,90686206.8,-7.94
Facial Moisturizer,2013,12.37,74214359.28,11.74
Facial Moisturizer,2018,30.07,7477777.53,1.28
Facial Moisturizer,2022,58.8,258304754.4,23.35
Facial Moisturizer,2013,45.54,129766366.6,-6.52
Facial Moisturizer,2004,36.11,17640854.41,0.64
Facial Moisturizer,2018,33.58,95255177.12,-31.59
Facial Moisturizer,2025,29.83,110481013,-25.36
Facial Moisturizer,2024,5.72,17039616.88,-40.38
Facial Moisturizer,2024,33.04,86881455.36,31.95
Facial Moisturizer,2004,14,79730042,-49.95
Facial Moisturizer,2015,5.44,23612532.16,15.62
Facial Moisturizer,2005,29.81,143026442.4,13.49
Facial Moisturizer,2002,31.8,167746621.8,44.81
Facial Moisturizer,2009,22.87,107706585.2,-47.92
Facial Moisturizer,2016,58.89,189782859.6,-31.73
Facial Moisturizer,2001,57.76,238881613.1,-2.69
Facial Moisturizer,2016,14.87,77997551.52,-28.64
Facial Moisturizer,2008,50.55,26293481.4,-31.27
Facial Moisturizer,2005,50.37,168377390.1,-13.03
Facial Moisturizer,2000,8.02,35138266.6,-0.69
Facial Moisturizer,2008,29.06,145565405,38.29
Facial Moisturizer,2013,59.49,249297247.3,7.21
Facial Moisturizer,2017,40.28,23140215.52,6.84
Facial Moisturizer,2017,35.94,78995293.38,33.36
Facial Moisturizer,2013,44.72,189808092.2,-34.41
Facial Moisturizer,2019,36.55,120694094.2,-19.64
Facial Moisturizer,2015,55.32,35518427.28,15.02
Facial Moisturizer,2017,29.33,78545358.71,44.37
Facial Moisturizer,2004,37.74,23601614.76,19.03
Facial Moisturizer,2006,19.91,89475719.19,32.16
Facial Moisturizer,2024,9.52,14814833.6,-33.65
Facial Moisturizer,2021,22.27,28080510.24,49.87
Facial Moisturizer,2006,4.22,4527131.6,7.9
Facial Moisturizer,2012,48.28,131646910.6,38.74
Facial Moisturizer,2025,55.88,267776960,-33.13
Facial Moisturizer,2008,48.31,169327226.3,12.2
Facial Moisturizer,2001,4.93,10137169.53,28.55
Facial Moisturizer,2001,9.14,26766042.14,-27.55
Facial Moisturizer,2001,58.7,280023947.5,-4.46
Facial Moisturizer,2003,15.54,89232311.7,47.43
Facial Moisturizer,2002,26.02,98949844.76,-31.34
Facial Moisturizer,2013,13.91,30453413.38,-30.76
Facial Moisturizer,2024,53.86,197423345.3,44.34
Facial Moisturizer,2000,22.42,109625459.8,-15.58
Facial Moisturizer,2010,4.53,26665251.57,-48.27
Facial Moisturizer,2009,3.98,18453596.36,-48.92
Facial Moisturizer,2018,15.55,57961629.8,15.79
Facial Moisturizer,2020,50.46,74772485.82,15.33
Facial Moisturizer,2019,51.95,32151803.05,-19.36
Facial Moisturizer,2005,3.54,7658708.58,39.42
Facial Moisturizer,2003,40.8,99760814.4,-5.86
Facial Moisturizer,2022,7.78,31373309.02,16.13
Facial Moisturizer,2008,38.5,39790558.5,-31.28
Facial Moisturizer,2010,33.95,28250779.55,41.97
Facial Moisturizer,2021,13.83,63252085.86,38.93
Facial Moisturizer,2019,11.19,12164335.68,-3.3
Facial Moisturizer,2019,26.37,57881622.6,-48.6
Facial Moisturizer,2002,52.94,206491887.7,14.44
Facial Moisturizer,2019,22.34,99935175.16,-43.02
Facial Moisturizer,2015,18.94,21959168.58,-41.66
Facial Moisturizer,2003,25.17,104312886.8,48.9
Facial Moisturizer,2010,9.62,21885913.66,5.61
Facial Moisturizer,2025,45.91,140894622.2,5.31
Facial Moisturizer,2025,41.16,183459957.2,-32.55
Facial Moisturizer,2017,29.96,164967220,24.93
Facial Moisturizer,2022,30.93,17928357.99,-44.22
Facial Moisturizer,2024,24.39,56979527.76,-48.9
Facial Moisturizer,2001,52.43,208419106.8,-31.87
Facial Moisturizer,2009,37.82,63791258.74,21.69
Facial Moisturizer,2014,50.29,264369400.4,-38.7
Facial Moisturizer,2019,47.87,4730561.27,-17.2
Facial Moisturizer,2007,27.02,129819481.4,48.94
Facial Moisturizer,2001,27.32,118951662.5,25.05
Facial Moisturizer,2009,49.06,230908543.4,41.88
Facial Moisturizer,2001,31.62,51339813,22.67
Facial Moisturizer,2015,56.21,140955343.8,10.28
