Category,Year,Avg Price USD,Dollar Sales UD,YOY % Change
Highlighter,2022,34.08,244503374.9,-2.26
Highlighter,2009,24.7,698503258.3,12.84
Highlighter,2016,5.95,26693511.56,3.85
Highlighter,2005,15.43,460694736.8,3.49
Highlighter,2003,32.62,177239889.3,-7.62
Highlighter,2000,18.62,214981658.8,-4.62
Highlighter,2020,39.41,912792427.2,5.67
Highlighter,2001,29.6,317380653.6,1.36
Highlighter,2011,16.25,317954705.6,5.03
Highlighter,2002,32.76,451968810.5,13.97
Highlighter,2015,14.3,249380609.5,-3.73
Highlighter,2024,13.02,222113872.7,9.31
Highlighter,2006,14.51,675194861.6,-1.97
Highlighter,2004,32.25,385067545.1,4.57
Highlighter,2006,17.86,724369169.1,-6.21
Highlighter,2016,22.24,412970570.2,6.32
Highlighter,2023,11.25,937977546.5,9.77
Highlighter,2023,12.04,652287052.1,-5.04
Highlighter,2012,15.88,860639366.6,6.28
Highlighter,2000,16.76,951654292.7,11.58
Highlighter,2007,16.37,522999732.1,-1.12
Highlighter,2005,8.1,373528416.7,13.49
Highlighter,2017,6.62,43241877.33,10.94
Highlighter,2017,9.74,283043778.5,-8.01
Highlighter,2015,35.5,350352259.1,-2.24
Highlighter,2005,25.63,303653251.4,-0.05
Highlighter,2022,29.06,358188937.4,14.21
Highlighter,2019,12.61,109075951.9,12.84
Highlighter,2023,39.99,966747261.1,-1.62
Highlighter,2013,5.8,236840124.7,13.5
Highlighter,2021,15.65,323325743.4,1.74
Highlighter,2009,12.27,190171911,6.21
Highlighter,2008,39.93,307492414.2,8.68
Highlighter,2024,35.35,288560984.7,14.79
Highlighter,2010,33.38,41425747.08,0.29
Highlighter,2024,32.99,758077818.4,-5.45
Highlighter,2006,29.38,678628820.6,6.13
Highlighter,2009,18.27,284441778.7,6.61
Highlighter,2018,12.78,680826530.5,-0.3
Highlighter,2016,27.9,86267493.67,-0.19
Highlighter,2010,21.12,723613306.4,-4.04
Highlighter,2022,6.44,371455719.4,4.85
Highlighter,2023,37.32,349080324.4,12.04
Highlighter,2016,28.06,14569021.46,-0.01
Highlighter,2013,24.4,354292403.7,5.79
Highlighter,2020,23.57,254353598.1,1.6
Highlighter,2000,26.07,966865877.8,3.08
Highlighter,2013,17.36,407616088.7,-8.38
Highlighter,2015,28.16,464719332.5,-6.32
Highlighter,2017,34.6,910840815.6,1.42
Highlighter,2004,24,339649754.8,14.47
Highlighter,2022,29.53,291507233.6,11.25
Highlighter,2014,21.13,434994568,-3.9
Highlighter,2011,38.63,277786854.9,-3.6
Highlighter,2002,19.48,294486009.5,-4.78
Highlighter,2008,13.65,558609270.2,6.11
Highlighter,2017,38.91,755948078.2,8.21
Highlighter,2018,32.81,318854935,11.8
Highlighter,2020,28.67,245496606.2,-6.93
Highlighter,2004,36.66,100097453.4,13.1
Highlighter,2022,35.97,852648544.7,11.54
Highlighter,2021,6.86,431486516.7,14.41
Highlighter,2018,12.12,731884190.7,5.79
Highlighter,2012,28.71,490951555,7.8
Highlighter,2019,13.33,43356748.53,11.85
Highlighter,2010,13.76,27470058.7,3.9
Highlighter,2008,38.02,941104985.6,-3.46
Highlighter,2003,30.68,830227070.6,12.73
Highlighter,2007,7.7,264371341,-2.6
Highlighter,2013,18.01,499502491.4,4.15
Highlighter,2006,6.51,399278212.7,14.49
Highlighter,2021,21.39,44260001.52,4.45
Highlighter,2018,27.56,811726250.9,10.56
Highlighter,2020,37.19,862295739,7.13
Highlighter,2009,18.73,538654703.4,-2.22
Highlighter,2017,23.66,18567162.32,-2.27
Highlighter,2003,26.46,773748094.8,12.6
Highlighter,2018,9.41,827977685.2,1.13
Highlighter,2017,11.66,843572712,-5.95
Highlighter,2004,5.04,780479395.8,-7.51
Highlighter,2008,26.51,132078811.7,4.71
Highlighter,2004,17.17,176877964,6.04
Highlighter,2010,12.54,806002973,9.91
Highlighter,2022,29.16,608984183.1,8.63
Highlighter,2013,9.74,667041907.6,0.52
Highlighter,2008,36.82,230644194,9.9
Highlighter,2015,29.83,658565220.6,-3.29
Highlighter,2018,30.46,657545557.3,10.48
Highlighter,2011,13.87,427946022,-6
Highlighter,2012,8.96,21906415.24,0.08
Highlighter,2000,17.64,795021858.5,12.01
Highlighter,2017,35.39,294931992.4,13.16
Highlighter,2017,5.56,670592097.5,2.8
Highlighter,2024,13.44,152242753.2,-6.06
Highlighter,2024,6.81,152130091.3,3.82
Highlighter,2002,15.62,119309495.8,0.68
Highlighter,2010,22.79,798272612.4,4.84
Highlighter,2017,12.3,65071668.98,-3.48
Highlighter,2019,11.55,939449973.6,1.82
Highlighter,2004,22.17,290489932,14.4
Highlighter,2002,23.24,439820552.2,10.88
Highlighter,2016,24.16,714753772.7,5.87
Highlighter,2024,39.44,17277377.01,1.29
Highlighter,2016,23.29,649621792.9,4.07
Highlighter,2001,15.25,157005663.5,-0.03
Highlighter,2020,19.61,571754319.7,-6.88
Highlighter,2008,29.34,80335408.34,12.19
Highlighter,2001,7.08,197678669.5,5.4
Highlighter,2016,11.27,549501286.6,-0.26
Highlighter,2023,12.89,147967237.3,8.5
Highlighter,2000,14.07,711313631.1,12.6
Highlighter,2009,18.28,903400940.2,-2.31
Highlighter,2012,37.31,122473049.8,3.75
Highlighter,2021,32.54,844709557.1,-0.89
Highlighter,2024,26.5,903967634.4,-1.59
Highlighter,2014,34.24,874637243.5,-2.82
Highlighter,2024,8.21,861518562.9,-6.81
Highlighter,2012,36,662540751.1,5.54
Highlighter,2019,10.06,542113202.8,0.25
Highlighter,2003,10.2,163557236.8,-2.77
Highlighter,2013,25.05,537512044.2,8.29
Highlighter,2014,10.09,76781469.28,9.56
Highlighter,2015,24.71,397647916.6,-0.99
Highlighter,2010,28.55,712819190,5.09
Highlighter,2009,15.47,322704595.1,5.12
Highlighter,2021,34.36,801380969.8,4.3
Highlighter,2011,15.73,718351141.9,-4.05
Highlighter,2004,15.82,737163390.8,-9.76
Highlighter,2021,30.22,528291065.1,0.94
Highlighter,2012,26.98,930716870.9,9.5
Highlighter,2008,29.52,868404682.5,14.8
Highlighter,2004,32.01,680146341.3,7
Highlighter,2015,37.07,340007626.2,-6.42
Highlighter,2017,6.65,585559051.7,4.46
Highlighter,2023,21.53,48344867.28,14.11
Highlighter,2009,33.34,444052269.8,-8.94
Highlighter,2019,30.39,591838985,-9.62
Highlighter,2009,27.48,725316347.2,-3.97
Highlighter,2005,37.42,448182694.2,3.85
Highlighter,2000,16.06,247686254.9,1.07
Highlighter,2012,5.47,912666255,4.59
Highlighter,2013,30.59,968602404.4,8.02
Highlighter,2014,9.04,249859822.2,-0.37
Highlighter,2010,16.98,892286726.6,13.65
Highlighter,2012,15.03,939570254.8,-8.43
Highlighter,2004,34.3,659727395.2,12.77
Highlighter,2012,12.17,993293198.3,4.09
Highlighter,2008,25.69,441074380,12.19
Highlighter,2002,16.77,800833579.3,6.61
Highlighter,2009,37.71,959170694.4,13.32
Highlighter,2004,15.59,120212127.2,-1.16
Highlighter,2012,21.53,428980227.7,8.88
Highlighter,2009,6.9,957410948.6,14.11
Highlighter,2011,8.4,247211270.7,13.95
Highlighter,2009,22.34,937620961.7,5.3
Highlighter,2007,35.95,880718068.6,-7.49
Highlighter,2024,25.21,48934862.6,-6.56
Highlighter,2017,26.22,369723014.1,-9.52
Highlighter,2020,36.94,675636510.4,0.55
Highlighter,2023,27.36,170321379.1,-7.19
Highlighter,2005,15.28,79808387.89,7
Highlighter,2002,25.97,811972685.3,0.53
Highlighter,2003,22.96,731321510.6,0.78
Highlighter,2013,34.22,832439438.8,8.21
Highlighter,2001,11.76,535607295.8,-6.95
Highlighter,2015,27.82,971190981.8,7.47
Highlighter,2005,18.39,253086364.2,5.56
Highlighter,2012,20.39,132938734.9,2.15
Highlighter,2010,24.51,628187962.1,3.84
Highlighter,2018,14.48,420580812.7,-0.04
Highlighter,2004,29.05,999767589.3,13.05
Highlighter,2005,38.82,751129458.5,12.22
Highlighter,2024,32.13,888725688.1,9.53
Highlighter,2012,36.44,135852075.6,-8.67
Highlighter,2024,19.46,41217387.48,10.74
Highlighter,2016,27.25,897520782.9,0.31
Highlighter,2008,29.36,785087113.7,-4.2
Highlighter,2010,21.6,175312849.9,-9.56
Highlighter,2004,39.01,310378394.8,9.87
Highlighter,2001,11.11,634648358.7,-8.54
Highlighter,2013,19.3,955260105.1,-4.79
Highlighter,2009,26.14,803394164.5,8
Highlighter,2008,12.55,960909665.7,7.54
Highlighter,2024,23.98,448408702.2,-0.72
Highlighter,2008,18.77,951868130.9,-1.41
Highlighter,2006,32,787182504.9,3.53
Highlighter,2007,36.65,74406303.71,10.44
Highlighter,2020,7.59,27240211.39,12.13
Highlighter,2015,16.73,616734202.4,-9.44
Highlighter,2006,26.57,911787859.1,-4.09
Highlighter,2011,36.92,574256329.4,4.13
Highlighter,2014,25.5,390383537.8,-1.23
Highlighter,2023,22.53,556048858.3,7.31
Highlighter,2010,36.62,933769372.9,14.87
Highlighter,2006,28.24,992782152.9,-9.01
Highlighter,2020,29.98,19826960.26,1.75
Highlighter,2011,20.98,258688196.9,0.48
Highlighter,2011,12.43,667408076,0.17
Highlighter,2023,22.05,117898824.1,-9.8
Highlighter,2008,36.49,531340861.6,6.55
Highlighter,2005,27.12,14792526.52,4.83
Highlighter,2013,26.37,499334612.2,14.02
Highlighter,2016,23.85,452779221.9,2.32
Highlighter,2017,39.12,115653181.7,-5.97
Highlighter,2020,37.26,401685245.6,8.74
Highlighter,2009,23.78,171415772.2,6.42
Highlighter,2018,35.39,829507104.8,0.96
Highlighter,2009,12.79,334256828.1,2.23
Highlighter,2002,33.65,542460685.1,9.84
Highlighter,2013,35.49,71945349.81,8.55
Highlighter,2003,15.42,779348464.3,-0.04
Highlighter,2015,32.79,747031106.2,0.44
Highlighter,2006,29.12,451477338.9,4.94
Highlighter,2016,10.03,347661877.9,13.4
Highlighter,2015,9.65,221908884,0.41
Highlighter,2018,29.25,488291309,7.83
Highlighter,2010,39.29,216298747.9,-8.35
Highlighter,2004,39.36,516081463.8,6.25
Highlighter,2010,12.79,365182488.4,-4.62
Highlighter,2020,34.66,846219216.6,-0.62
Highlighter,2002,19.72,555512737.9,-3.12
Highlighter,2022,6.91,697914776.6,-7.84
Highlighter,2006,23.53,358000317.5,-4.14
Highlighter,2009,35.63,257811204.9,10.61
Highlighter,2008,30.41,519712724.6,-3.52
Highlighter,2024,29.16,319116508.2,1.71
Highlighter,2018,18.07,161192918.2,5.23
Highlighter,2007,26.36,105032259.1,14.76
Highlighter,2013,37.51,453761902.3,-0.9
Highlighter,2006,8.34,168901121,2.86
Highlighter,2006,14.3,579352749.9,-2.52
Highlighter,2005,28.33,82407747.26,14
Highlighter,2016,9.23,334871370.2,-2.61
Highlighter,2011,29.9,318520998,9.45
Highlighter,2008,18.12,112160977.2,8.47
Highlighter,2023,27.47,22528246.8,13.92
Highlighter,2002,24.12,539720617.2,12.54
Highlighter,2012,11.89,482152702,11.83
Highlighter,2016,20.36,774167486.7,1.35
Highlighter,2014,28.57,705963321.7,7.58
Highlighter,2021,26.97,153996074,7.26
Highlighter,2007,11.43,476531036.8,6.84
Highlighter,2001,12.29,682037257.1,-4.45
Highlighter,2009,34.33,322138671.3,1.91
Highlighter,2008,22,227078568.9,10.9
Highlighter,2007,7.27,126676247.9,-9.23
Highlighter,2011,24.77,298911026.5,-2.69
Highlighter,2021,23.37,957778647.5,-6.02
Highlighter,2006,9.28,570507924.1,7.21
Highlighter,2006,39.57,638331381.7,3.03
Highlighter,2014,6.11,355646263.7,9.46
Highlighter,2001,9.92,480016881,2.55
Highlighter,2005,36.65,177008065.6,12.52
Highlighter,2004,22.76,145461207.9,-5.68
Highlighter,2006,7.09,924915905,14.49
Highlighter,2017,17.24,599477713.4,14.76
Highlighter,2011,6.48,26422249.29,-2.06
Highlighter,2018,18.02,723260038.7,10.82
Highlighter,2022,16.89,135662226.7,6.87
Highlighter,2013,16.26,384512222.2,-9.23
Highlighter,2023,27.81,442969959.8,-2.95
Highlighter,2005,22.68,730796658.9,9.59
Highlighter,2010,33.85,832449081.8,-1.05
Highlighter,2017,17.17,864034301.7,4.63
Highlighter,2021,28.78,250431329.9,8.53
Highlighter,2015,27.04,279315955.2,-7.78
Highlighter,2016,18.3,337435397.5,-7.19
Highlighter,2014,12.66,370897172.5,2.4
Highlighter,2022,19.29,343604270.1,12.12
Highlighter,2012,38.18,608775005.7,11.53
Highlighter,2013,39.41,16432838.78,13.13
Highlighter,2016,36.01,940353109.3,3.25
Highlighter,2021,10.54,712244524.1,13.08
Highlighter,2009,11.18,574162394.8,-8.29
Highlighter,2010,24.54,666317840.4,12.18
Highlighter,2020,9.12,187276392.1,11.48
Highlighter,2019,11.35,12818079.88,-7.77
Highlighter,2008,18.1,531469781.9,2.09
Highlighter,2005,22.96,827287037.2,-4.92
Highlighter,2001,27.58,343612374.9,-0.26
Highlighter,2014,27.58,867839732.2,3.65
Highlighter,2002,34.47,102530341.5,6.66
Highlighter,2006,38.09,945767304.3,10.84
Highlighter,2012,23.54,368594818.3,-5.36
Highlighter,2001,15.49,923284874.2,3.39
Highlighter,2013,37.5,597403677,4.28
Highlighter,2000,11.94,718306623.7,-5.08
Highlighter,2020,36.16,983476548.6,-3.27
Highlighter,2019,29.52,843274687.8,11.97
Highlighter,2013,15.16,292905201.4,6
Highlighter,2010,21.62,216932732.8,11.07
Highlighter,2017,26.18,757519830.7,4.65
Highlighter,2011,30.47,147733260.8,-5
Highlighter,2010,12.02,315823132.5,-8.59
Highlighter,2021,5.79,154973437.1,11.21
Highlighter,2007,7.02,238298206.8,-5.26
Highlighter,2007,10.11,784397078.8,11.83
Highlighter,2005,5.47,191893328.8,5.88
Highlighter,2017,5.48,583750214.3,-4.57
Highlighter,2018,39.96,132160150.6,13.64
Highlighter,2017,19.79,156579495.5,-3.31
Highlighter,2020,25.79,427453696.5,-4.21
Highlighter,2001,26.01,218254898.6,13.39
Highlighter,2017,18.1,70489311.88,-8.43
Highlighter,2005,13.72,50202430.44,6.61
Highlighter,2006,15.63,422278211.3,-3.36
Highlighter,2023,8.78,82300486.25,-8.45
Highlighter,2003,15.4,669381766.6,-7.69
Highlighter,2012,10.92,157945514.4,-6.19
Highlighter,2003,7.23,277458254.3,-7.31
Highlighter,2007,7.09,778132395.4,0.75
Highlighter,2012,20.42,533784944.6,4.21
Highlighter,2014,13.57,337172599.5,11.52
Highlighter,2000,15.72,729782520.9,-9.18
Highlighter,2004,6.19,274790229.7,-0.13
Highlighter,2010,34.59,627075031.3,4.99
Highlighter,2012,8.94,858310159.7,1.36
Highlighter,2014,24.03,797141291.8,7.79
Highlighter,2019,14.52,98443542.08,-2.19
Highlighter,2013,31.32,336503804.1,-4.33
Highlighter,2024,11.08,759135491.6,4.01
Highlighter,2015,33.31,868135393,-1.28
Highlighter,2010,15.16,227158167.6,6.2
Highlighter,2018,36.55,69744622.32,13.36
Highlighter,2006,16.5,948073916.2,-0.5
Highlighter,2019,39.98,546813800.2,-6.02
Highlighter,2024,18.74,339915695.8,9.32
Highlighter,2005,22.07,615508255.1,13.53
Highlighter,2009,5.73,643803897.1,-1.71
Highlighter,2007,19.96,840193308.9,13.73
Highlighter,2003,7.74,382615928.8,-8.75
Highlighter,2014,21.88,475233014.9,6.18
Highlighter,2020,18.57,587282431.5,11.33
Highlighter,2002,35.26,695546610,-3.93
Highlighter,2015,26.74,262270502.8,2.99
Highlighter,2016,39.66,530229512.8,9.2
Highlighter,2019,22.32,980463634.4,-5.34
Highlighter,2001,26.6,668543743.7,-8.5
Highlighter,2006,16.19,653011946.6,14.88
Highlighter,2020,11.95,648288748.3,2.74
Highlighter,2008,33.62,124931552,7.31
Highlighter,2024,5.36,733672133.8,13.95
Highlighter,2018,30.02,389216661.5,0.25
Highlighter,2000,28.4,531605269.4,-3.55
Highlighter,2004,23.25,197500296.7,-4
Highlighter,2004,11.68,232328177.7,-4.72
Highlighter,2020,26.61,372796709.1,9.06
Highlighter,2001,22.96,191654301.9,1.13
Highlighter,2013,24.63,428917263.7,14.21
Highlighter,2013,26.85,87715771.63,9.34
Highlighter,2021,17.87,44222432.37,0.67
Highlighter,2005,16.03,139917619.9,5.74
Highlighter,2003,36.8,997409843.7,-8.63
Highlighter,2018,31.81,81490730.81,2.72
Highlighter,2009,6.35,402610671.6,0.24
Highlighter,2004,17.57,426492113,12.12
Highlighter,2003,38.82,70441168.46,3.46
Highlighter,2005,21.92,695115623.9,11.68
Highlighter,2024,12.79,736338849.3,14.46
Highlighter,2004,23.6,403726449.6,1.17
Highlighter,2011,8.18,759076943,2.91
Highlighter,2014,34.6,249594248.1,11.44
Highlighter,2017,21.93,990506996.2,12.03
Highlighter,2017,25.9,968496672.5,6.76
Highlighter,2009,21.33,113138848.6,7.31
Highlighter,2023,16.61,855130322.9,-7.64
Highlighter,2009,32.45,109390132.6,-5.52
Highlighter,2014,10.78,228861397.8,-7.9
Highlighter,2006,17.95,362492456.7,1.52
Highlighter,2012,19.69,888245268.9,-9.22
Highlighter,2003,29.12,952366013.5,2.58
Highlighter,2008,6.26,257573229,-4.66
Highlighter,2008,29.52,587498721.3,-9.07
Highlighter,2006,10.85,681661801.4,7.72
Highlighter,2022,18.35,615152731.1,5.21
Highlighter,2015,38.31,966521199.6,-8.53
Highlighter,2012,15.91,199296343,6.3
Highlighter,2020,18.28,459677981,-5.48
Highlighter,2003,14.55,585445181.9,9.37
Highlighter,2022,20,866647050.8,10.73
Highlighter,2015,33.29,755455676.1,1.86
Highlighter,2003,26.01,499440990.5,11.63
Highlighter,2019,38.88,946984849.5,0.45
Highlighter,2008,36.1,227071476.2,-6.53
Highlighter,2016,26.64,784147226.4,-4.57
Highlighter,2015,34.68,995778254.7,-6.99
Highlighter,2004,13.75,302872261.9,10.14
Highlighter,2020,27.57,586395993.7,10.6
Highlighter,2004,11.18,919411483.4,-7.9
Highlighter,2017,28.36,634611159.8,-7.76
Highlighter,2010,24.44,634324828.3,7.41
Highlighter,2011,7.69,902579051.1,-9.19
Highlighter,2008,22.09,200878813,7.13
Highlighter,2024,25.68,258557740.5,13.21
Highlighter,2016,35.25,144120567.8,-6.18
Highlighter,2020,24.94,934732812.2,-6.52
Highlighter,2006,23.09,838265864.3,-0.58
Highlighter,2006,37.29,856934304.8,-4.16
Highlighter,2016,16.95,899888624.3,3.62
Highlighter,2024,28.74,918751390.5,4.4
Highlighter,2002,38.68,662212592,-3.05
Highlighter,2009,19.1,409442467.1,7.26
Highlighter,2014,8.67,518279511.8,-6.02
Highlighter,2016,26.38,363025242.8,4.59
Highlighter,2000,8.53,787343326.6,5.88
Highlighter,2013,24.61,816684073.3,-0.5
Highlighter,2013,38.68,810981267.3,5.42
Highlighter,2000,18.71,452124589.8,-9.53
Highlighter,2011,8.92,232898903.3,2.16
Highlighter,2006,16.97,330236528.5,-2.42
Highlighter,2017,7.96,952094472,11.99
Highlighter,2020,22.29,998723340.1,1.22
Highlighter,2003,27.99,925569398.6,-1.19
Highlighter,2003,23.69,324217369.1,1.06
Highlighter,2002,34.28,153319449.5,12.53
Highlighter,2007,8.2,105658846.4,-8.4
Highlighter,2019,29.53,966224301.1,2.19
Highlighter,2008,21.56,276700467.1,0.31
Highlighter,2011,25.61,234660307,-4.88
Highlighter,2005,31.85,433580834.6,-4.76
Highlighter,2003,34.15,102724442.6,9.79
Highlighter,2023,32.61,196341801.4,-0.64
Highlighter,2017,17.48,249282082.3,-6.52
Highlighter,2024,29.04,264132806.6,0.91
Highlighter,2024,15.34,164851331.4,-0.63
Highlighter,2017,9.16,922038764.3,11.88
Highlighter,2004,37.51,806473432.1,-9.35
Highlighter,2004,30.08,517956130.5,0.33
Highlighter,2015,19.06,884067146.5,0.34
Highlighter,2013,17.05,232896743.2,-2.99
Highlighter,2007,27.97,669953664.1,-0.15
Highlighter,2003,25.77,265345684.3,11.3
Highlighter,2004,19.41,468731439.1,2.85
Highlighter,2000,37.29,796905477.8,-7.9
Highlighter,2003,9.67,744344183.6,10.64
Highlighter,2023,27.59,115272657.5,6.77
Highlighter,2001,24.62,924688405.3,7.92
Highlighter,2018,20.95,906076436.4,0.43
Highlighter,2023,18.66,738744385.1,-7.1
Highlighter,2018,12.01,771243999.7,-0.62
Highlighter,2006,12.55,256027677.3,4.12
Highlighter,2017,19.43,279160114.1,0.61
Highlighter,2012,10.1,926338026.4,-9
Highlighter,2008,37.24,720507919.3,-8.65
Highlighter,2019,23.28,530371192,5.5
Highlighter,2011,29.51,798647857.1,1.07
Highlighter,2019,21.1,994313943.2,0.78
Highlighter,2000,5.01,93143836.56,12.97
Highlighter,2022,5.41,219582722.6,1.84
Highlighter,2018,7.15,176266230.3,7.67
Highlighter,2014,30.8,930818122.3,-5.15
Highlighter,2013,29.08,60362776.99,1.74
Highlighter,2021,17.97,616159276.8,4.39
Highlighter,2018,26.32,788758453.3,5.52
Highlighter,2024,25.84,975879540.7,4.83
Highlighter,2008,34.72,889332189.5,8.12
Highlighter,2008,17.38,117135396.8,13.22
Highlighter,2019,15.12,776973692,-9.39
Highlighter,2011,20.58,379035656.6,13.94
Highlighter,2000,10.62,836158681.7,-5.44
Highlighter,2003,14.35,725913108.6,-4.81
Highlighter,2003,35.17,92748057.11,-2.92
Highlighter,2015,34.59,684605765.2,-1.77
Highlighter,2009,7.04,121180434.6,7.34
Highlighter,2023,23.65,960972302.1,-6.53
Highlighter,2013,16.91,756282630.7,8.13
Highlighter,2004,35.63,142460952.8,5.75
Highlighter,2000,36.09,542861463.7,11.48
Highlighter,2015,38.54,465618204.5,0.2
Highlighter,2018,23.87,485093214.2,3.06
Highlighter,2005,20.02,335423044.7,-0.32
Highlighter,2017,20.28,117996047.8,9.03
Highlighter,2021,29.06,612143489.2,12.71
Highlighter,2001,39.54,404291092.3,-3.24
Highlighter,2018,9.23,215711959.4,3.34
Highlighter,2004,18.77,34734920.83,-1.3
Highlighter,2005,7.72,781456914.6,9.11
Highlighter,2013,34.31,648405710.2,6.43
Highlighter,2002,39.47,631997275.1,5.76
Highlighter,2006,37.01,485727183.8,-2.44
Highlighter,2019,38.5,952470353.8,-5.95
Highlighter,2013,9.13,748945943.2,-3.64
Highlighter,2024,13.75,984135475.2,8.09
Highlighter,2023,6.57,785916952,-7.61
Highlighter,2015,15.5,22464696.97,-3.79
Highlighter,2024,33.77,643635828.8,13.47
Highlighter,2010,18.92,599566680.4,-3.22
Highlighter,2001,12.41,410053988,-9.75
Highlighter,2013,33.77,520062783.2,1.23
Highlighter,2012,38.09,316003262.3,-0.74
Highlighter,2001,26.28,353837888.4,8.98
Highlighter,2018,26.07,458495935.4,11.8
Lip Gloss,2002,11.33,576132608.8,3.88
Lip Gloss,2019,19.59,897450629.3,-4.35
Lip Gloss,2003,9.49,683839935.6,-1.19
Lip Gloss,2000,19.34,14508588.38,1.76
Lip Gloss,2004,20.73,938286444.6,10.4
Lip Gloss,2016,14.8,620643135.1,7.63
Lip Gloss,2004,39.06,138086871.5,-4.89
